"2/26/2019","1:26:15","25"
"2/26/2019","1:27:30","83"
"2/26/2019","1:28:45","40"
"2/26/2019","1:30:00","19"
"2/26/2019","1:31:15","35"
"2/26/2019","1:32:30","47"
"2/26/2019","1:33:45","36"
"2/26/2019","1:35:00","85"
"2/26/2019","1:36:15","6"
"2/26/2019","1:37:30","25"
"2/26/2019","1:38:45","91"
"2/26/2019","1:40:00","69"
"2/26/2019","1:41:15","11"
"2/26/2019","1:42:30","25"
"2/26/2019","1:43:45","28"
"2/26/2019","1:45:00","27"
"2/26/2019","1:46:15","26"
"2/26/2019","1:47:30","52"
"2/26/2019","1:48:45","41"
"2/26/2019","1:50:00","30"
"2/26/2019","1:51:15","64"
"2/26/2019","1:52:30","73"
"2/26/2019","1:53:45","5"
"2/26/2019","1:55:00","99"
"2/26/2019","1:56:15","30"
"2/26/2019","1:57:30","59"
"2/26/2019","1:58:45","71"
"2/26/2019","2:00:00","9"
"2/26/2019","2:01:15","27"
"2/26/2019","2:02:30","30"
"2/26/2019","2:03:45","85"
"2/26/2019","2:05:00","50"
"2/26/2019","2:06:15","28"
"2/26/2019","2:07:30","5"
"2/26/2019","2:08:45","64"
"2/26/2019","2:10:00","99"
"2/26/2019","2:11:15","37"
"2/26/2019","2:12:30","84"
"2/26/2019","2:13:45","36"
"2/26/2019","2:15:00","63"
"2/26/2019","2:16:15","37"
"2/26/2019","2:17:30","14"
"2/26/2019","2:18:45","22"
"2/26/2019","2:20:00","29"
"2/26/2019","2:21:15","65"
"2/26/2019","2:22:30","1"
"2/26/2019","2:23:45","32"
"2/26/2019","2:25:00","74"
"2/26/2019","2:26:15","37"
"2/26/2019","2:27:30","94"
"2/26/2019","2:28:45","42"
"2/26/2019","2:30:00","13"
"2/26/2019","2:31:15","79"
"2/26/2019","2:32:30","66"
"2/26/2019","2:33:45","78"
"2/26/2019","2:35:00","37"
"2/26/2019","2:36:15","93"
"2/26/2019","2:37:30","52"
"2/26/2019","2:38:45","40"
"2/26/2019","2:40:00","58"
"2/26/2019","2:41:15","92"
"2/26/2019","2:42:30","91"
"2/26/2019","2:43:45","77"
"2/26/2019","2:45:00","4"
"2/26/2019","2:46:15","70"
"2/26/2019","2:47:30","42"
"2/26/2019","2:48:45","53"
"2/26/2019","2:50:00","13"
"2/26/2019","2:51:15","86"
"2/26/2019","2:52:30","97"
"2/26/2019","2:53:45","47"
"2/26/2019","2:55:00","84"
"2/26/2019","2:56:15","33"
"2/26/2019","2:57:30","65"
"2/26/2019","2:58:45","63"
"2/26/2019","3:00:00","89"
"2/26/2019","3:01:15","63"
"2/26/2019","3:02:30","99"
"2/26/2019","3:03:45","54"
"2/26/2019","3:05:00","2"
"2/26/2019","3:06:15","41"
"2/26/2019","3:07:30","7"
"2/26/2019","3:08:45","18"
"2/26/2019","3:10:00","91"
"2/26/2019","3:11:15","66"
"2/26/2019","3:12:30","46"
"2/26/2019","3:13:45","72"
"2/26/2019","3:15:00","37"
"2/26/2019","3:16:15","23"
"2/26/2019","3:17:30","91"
"2/26/2019","3:18:45","48"
"2/26/2019","3:20:00","81"
"2/26/2019","3:21:15","95"
"2/26/2019","3:22:30","95"
"2/26/2019","3:23:45","59"
"2/26/2019","3:25:00","39"
"2/26/2019","3:26:15","10"
"2/26/2019","3:27:30","24"
"2/26/2019","3:28:45","55"
"2/26/2019","3:30:00","16"
"2/26/2019","3:31:15","56"
"2/26/2019","3:32:30","16"
"2/26/2019","3:33:45","63"
"2/26/2019","3:35:00","72"
"2/26/2019","3:36:15","75"
"2/26/2019","3:37:30","9"
"2/26/2019","3:38:45","15"
"2/26/2019","3:40:00","30"
"2/26/2019","3:41:15","54"
"2/26/2019","3:42:30","44"
"2/26/2019","3:43:45","89"
"2/26/2019","3:45:00","82"
"2/26/2019","3:46:15","11"
"2/26/2019","3:47:30","25"
"2/26/2019","3:48:45","82"
"2/26/2019","3:50:00","74"
"2/26/2019","3:51:15","0"
"2/26/2019","3:52:30","39"
"2/26/2019","3:53:45","73"
"2/26/2019","3:55:00","6"
"2/26/2019","3:56:15","50"
"2/26/2019","3:57:30","5"
"2/26/2019","3:58:45","40"
"2/26/2019","4:00:00","92"
"2/26/2019","4:01:15","22"
"2/26/2019","4:02:30","99"
"2/26/2019","4:03:45","9"
"2/26/2019","4:05:00","10"
"2/26/2019","4:06:15","16"
"2/26/2019","4:07:30","31"
"2/26/2019","4:08:45","12"
"2/26/2019","4:10:00","14"
"2/26/2019","4:11:15","38"
"2/26/2019","4:12:30","26"
"2/26/2019","4:13:45","82"
"2/26/2019","4:15:00","99"
"2/26/2019","4:16:15","31"
"2/26/2019","4:17:30","38"
"2/26/2019","4:18:45","46"
"2/26/2019","4:20:00","89"
"2/26/2019","4:21:15","6"
"2/26/2019","4:22:30","34"
"2/26/2019","4:23:45","95"
"2/26/2019","4:25:00","40"
"2/26/2019","4:26:15","81"
"2/26/2019","4:27:30","37"
"2/26/2019","4:28:45","5"
"2/26/2019","4:30:00","38"
"2/26/2019","4:31:15","90"
"2/26/2019","4:32:30","80"
"2/26/2019","4:33:45","99"
"2/26/2019","4:35:00","69"
"2/26/2019","4:36:15","38"
"2/26/2019","4:37:30","67"
"2/26/2019","4:38:45","72"
"2/26/2019","4:40:00","30"
"2/26/2019","4:41:15","57"
"2/26/2019","4:42:30","82"
"2/26/2019","4:43:45","87"
"2/26/2019","4:45:00","72"
"2/26/2019","4:46:15","42"
"2/26/2019","4:47:30","28"
"2/26/2019","4:48:45","0"
"2/26/2019","4:50:00","29"
"2/26/2019","4:51:15","57"
"2/26/2019","4:52:30","46"
"2/26/2019","4:53:45","55"
"2/26/2019","4:55:00","3"
"2/26/2019","4:56:15","21"
"2/26/2019","4:57:30","4"
"2/26/2019","4:58:45","24"
"2/26/2019","5:00:00","71"
"2/26/2019","5:01:15","79"
"2/26/2019","5:02:30","13"
"2/26/2019","5:03:45","82"
"2/26/2019","5:05:00","80"
"2/26/2019","5:06:15","54"
"2/26/2019","5:07:30","20"
"2/26/2019","5:08:45","72"
"2/26/2019","5:10:00","61"
"2/26/2019","5:11:15","61"
"2/26/2019","5:12:30","38"
"2/26/2019","5:13:45","33"
"2/26/2019","5:15:00","54"
"2/26/2019","5:16:15","96"
"2/26/2019","5:17:30","29"
"2/26/2019","5:18:45","7"
"2/26/2019","5:20:00","96"
"2/26/2019","5:21:15","63"
"2/26/2019","5:22:30","30"
"2/26/2019","5:23:45","82"
"2/26/2019","5:25:00","9"
"2/26/2019","5:26:15","24"
"2/26/2019","5:27:30","91"
"2/26/2019","5:28:45","100"
"2/26/2019","5:30:00","6"
"2/26/2019","5:31:15","97"
"2/26/2019","5:32:30","81"
"2/26/2019","5:33:45","82"
"2/26/2019","5:35:00","89"
"2/26/2019","5:36:15","25"
"2/26/2019","5:37:30","81"
"2/26/2019","5:38:45","60"
"2/26/2019","5:40:00","13"
"2/26/2019","5:41:15","98"
"2/26/2019","5:42:30","56"
"2/26/2019","5:43:45","97"
"2/26/2019","5:45:00","35"
"2/26/2019","5:46:15","57"
"2/26/2019","5:47:30","22"
"2/26/2019","5:48:45","92"
"2/26/2019","5:50:00","62"
"2/26/2019","5:51:15","50"
"2/26/2019","5:52:30","2"
"2/26/2019","5:53:45","48"
"2/26/2019","5:55:00","80"
"2/26/2019","5:56:15","41"
"2/26/2019","5:57:30","42"
"2/26/2019","5:58:45","92"
"2/26/2019","6:00:00","86"
"2/26/2019","6:01:15","2"
"2/26/2019","6:02:30","53"
"2/26/2019","6:03:45","49"
"2/26/2019","6:05:00","83"
"2/26/2019","6:06:15","96"
"2/26/2019","6:07:30","81"
"2/26/2019","6:08:45","60"
"2/26/2019","6:10:00","84"
"2/26/2019","6:11:15","47"
"2/26/2019","6:12:30","60"
"2/26/2019","6:13:45","75"
