"2/27/2019","1:03:00","85"
"2/27/2019","1:03:45","56"
"2/27/2019","1:04:30","37"
"2/27/2019","1:05:15","36"
"2/27/2019","1:06:00","82"
"2/27/2019","1:06:45","39"
"2/27/2019","1:07:30","7"
"2/27/2019","1:08:15","99"
"2/27/2019","1:09:00","36"
"2/27/2019","1:09:45","53"
"2/27/2019","1:10:30","91"
"2/27/2019","1:11:15","62"
"2/27/2019","1:12:00","36"
"2/27/2019","1:12:45","0"
"2/27/2019","1:13:30","64"
"2/27/2019","1:14:15","4"
"2/27/2019","1:15:00","80"
"2/27/2019","1:15:45","35"
"2/27/2019","1:16:30","5"
"2/27/2019","1:17:15","43"
"2/27/2019","1:18:00","37"
"2/27/2019","1:18:45","74"
"2/27/2019","1:19:30","95"
"2/27/2019","1:20:15","55"
"2/27/2019","1:21:00","8"
"2/27/2019","1:21:45","13"
"2/27/2019","1:22:30","95"
"2/27/2019","1:23:15","47"
"2/27/2019","1:24:00","100"
"2/27/2019","1:24:45","69"
"2/27/2019","1:25:30","28"
"2/27/2019","1:26:15","86"
"2/27/2019","1:27:00","95"
"2/27/2019","1:27:45","76"
"2/27/2019","1:28:30","36"
"2/27/2019","1:29:15","72"
"2/27/2019","1:30:00","66"
"2/27/2019","1:30:45","3"
"2/27/2019","1:31:30","38"
"2/27/2019","1:32:15","69"
"2/27/2019","1:33:00","49"
"2/27/2019","1:33:45","71"
"2/27/2019","1:34:30","91"
"2/27/2019","1:35:15","88"
"2/27/2019","1:36:00","62"
"2/27/2019","1:36:45","89"
"2/27/2019","1:37:30","22"
"2/27/2019","1:38:15","0"
"2/27/2019","1:39:00","100"
"2/27/2019","1:39:45","93"
"2/27/2019","1:40:30","44"
"2/27/2019","1:41:15","11"
"2/27/2019","1:42:00","76"
"2/27/2019","1:42:45","92"
"2/27/2019","1:43:30","76"
"2/27/2019","1:44:15","83"
"2/27/2019","1:45:00","72"
"2/27/2019","1:45:45","57"
"2/27/2019","1:46:30","48"
"2/27/2019","1:47:15","11"
"2/27/2019","1:48:00","81"
"2/27/2019","1:48:45","61"
"2/27/2019","1:49:30","22"
"2/27/2019","1:50:15","13"
"2/27/2019","1:51:00","32"
"2/27/2019","1:51:45","7"
"2/27/2019","1:52:30","68"
"2/27/2019","1:53:15","20"
"2/27/2019","1:54:00","32"
"2/27/2019","1:54:45","94"
"2/27/2019","1:55:30","91"
"2/27/2019","1:56:15","24"
"2/27/2019","1:57:00","1"
"2/27/2019","1:57:45","83"
"2/27/2019","1:58:30","63"
"2/27/2019","1:59:15","21"
"2/27/2019","2:00:00","84"
"2/27/2019","2:00:45","16"
"2/27/2019","2:01:30","25"
"2/27/2019","2:02:15","97"
"2/27/2019","2:03:00","69"
"2/27/2019","2:03:45","0"
"2/27/2019","2:04:30","47"
"2/27/2019","2:05:15","11"
"2/27/2019","2:06:00","80"
"2/27/2019","2:06:45","24"
"2/27/2019","2:07:30","29"
"2/27/2019","2:08:15","23"
"2/27/2019","2:09:00","19"
"2/27/2019","2:09:45","10"
"2/27/2019","2:10:30","27"
"2/27/2019","2:11:15","80"
"2/27/2019","2:12:00","32"
"2/27/2019","2:12:45","11"
"2/27/2019","2:13:30","94"
"2/27/2019","2:14:15","65"
"2/27/2019","2:15:00","57"
"2/27/2019","2:15:45","93"
"2/27/2019","2:16:30","46"
"2/27/2019","2:17:15","85"
"2/27/2019","2:18:00","83"
"2/27/2019","2:18:45","11"
"2/27/2019","2:19:30","58"
"2/27/2019","2:20:15","46"
"2/27/2019","2:21:00","48"
"2/27/2019","2:21:45","80"
"2/27/2019","2:22:30","39"
"2/27/2019","2:23:15","86"
"2/27/2019","2:24:00","93"
"2/27/2019","2:24:45","22"
"2/27/2019","2:25:30","5"
"2/27/2019","2:26:15","93"
"2/27/2019","2:27:00","22"
"2/27/2019","2:27:45","75"
"2/27/2019","2:28:30","23"
"2/27/2019","2:29:15","20"
"2/27/2019","2:30:00","47"
"2/27/2019","2:30:45","82"
"2/27/2019","2:31:30","42"
"2/27/2019","2:32:15","20"
"2/27/2019","2:33:00","55"
"2/27/2019","2:33:45","29"
"2/27/2019","2:34:30","59"
"2/27/2019","2:35:15","72"
"2/27/2019","2:36:00","88"
"2/27/2019","2:36:45","41"
"2/27/2019","2:37:30","51"
"2/27/2019","2:38:15","42"
"2/27/2019","2:39:00","35"
"2/27/2019","2:39:45","99"
"2/27/2019","2:40:30","87"
"2/27/2019","2:41:15","19"
"2/27/2019","2:42:00","62"
"2/27/2019","2:42:45","57"
"2/27/2019","2:43:30","89"
"2/27/2019","2:44:15","97"
"2/27/2019","2:45:00","26"
"2/27/2019","2:45:45","73"
"2/27/2019","2:46:30","68"
"2/27/2019","2:47:15","75"
"2/27/2019","2:48:00","12"
"2/27/2019","2:48:45","99"
"2/27/2019","2:49:30","52"
"2/27/2019","2:50:15","63"
"2/27/2019","2:51:00","13"
"2/27/2019","2:51:45","75"
"2/27/2019","2:52:30","21"
"2/27/2019","2:53:15","15"
"2/27/2019","2:54:00","46"
"2/27/2019","2:54:45","87"
"2/27/2019","2:55:30","46"
"2/27/2019","2:56:15","20"
"2/27/2019","2:57:00","51"
"2/27/2019","2:57:45","88"
"2/27/2019","2:58:30","92"
"2/27/2019","2:59:15","67"
"2/27/2019","3:00:00","82"
"2/27/2019","3:00:45","62"
"2/27/2019","3:01:30","19"
"2/27/2019","3:02:15","1"
"2/27/2019","3:03:00","8"
"2/27/2019","3:03:45","59"
"2/27/2019","3:04:30","44"
"2/27/2019","3:05:15","23"
"2/27/2019","3:06:00","85"
"2/27/2019","3:06:45","93"
"2/27/2019","3:07:30","41"
"2/27/2019","3:08:15","51"
"2/27/2019","3:09:00","67"
"2/27/2019","3:09:45","91"
"2/27/2019","3:10:30","92"
"2/27/2019","3:11:15","58"
"2/27/2019","3:12:00","85"
"2/27/2019","3:12:45","17"
"2/27/2019","3:13:30","6"
"2/27/2019","3:14:15","30"
"2/27/2019","3:15:00","36"
"2/27/2019","3:15:45","26"
"2/27/2019","3:16:30","77"
"2/27/2019","3:17:15","26"
"2/27/2019","3:18:00","55"
"2/27/2019","3:18:45","53"
"2/27/2019","3:19:30","59"
"2/27/2019","3:20:15","45"
"2/27/2019","3:21:00","0"
"2/27/2019","3:21:45","47"
"2/27/2019","3:22:30","19"
"2/27/2019","3:23:15","2"
"2/27/2019","3:24:00","57"
"2/27/2019","3:24:45","91"
"2/27/2019","3:25:30","25"
"2/27/2019","3:26:15","21"
"2/27/2019","3:27:00","3"
"2/27/2019","3:27:45","56"
"2/27/2019","3:28:30","31"
"2/27/2019","3:29:15","65"
"2/27/2019","3:30:00","75"
"2/27/2019","3:30:45","38"
"2/27/2019","3:31:30","92"
"2/27/2019","3:32:15","14"
"2/27/2019","3:33:00","39"
"2/27/2019","3:33:45","1"
"2/27/2019","3:34:30","7"
"2/27/2019","3:35:15","54"
"2/27/2019","3:36:00","45"
"2/27/2019","3:36:45","47"
"2/27/2019","3:37:30","94"
"2/27/2019","3:38:15","44"
"2/27/2019","3:39:00","69"
"2/27/2019","3:39:45","99"
"2/27/2019","3:40:30","73"
"2/27/2019","3:41:15","96"
"2/27/2019","3:42:00","75"
"2/27/2019","3:42:45","100"
"2/27/2019","3:43:30","84"
"2/27/2019","3:44:15","55"
