"2/28/2019","0:37:20","63"
"2/28/2019","0:37:55","45"
"2/28/2019","0:38:30","62"
"2/28/2019","0:39:05","28"
"2/28/2019","0:39:40","82"
"2/28/2019","0:40:15","62"
"2/28/2019","0:40:50","74"
"2/28/2019","0:41:25","38"
"2/28/2019","0:42:00","85"
"2/28/2019","0:42:35","96"
"2/28/2019","0:43:10","92"
"2/28/2019","0:43:45","93"
"2/28/2019","0:44:20","47"
"2/28/2019","0:44:55","1"
"2/28/2019","0:45:30","35"
"2/28/2019","0:46:05","55"
"2/28/2019","0:46:40","87"
"2/28/2019","0:47:15","34"
"2/28/2019","0:47:50","63"
"2/28/2019","0:48:25","59"
"2/28/2019","0:49:00","59"
"2/28/2019","0:49:35","47"
"2/28/2019","0:50:10","52"
"2/28/2019","0:50:45","88"
"2/28/2019","0:51:20","37"
"2/28/2019","0:51:55","23"
"2/28/2019","0:52:30","45"
"2/28/2019","0:53:05","77"
"2/28/2019","0:53:40","21"
"2/28/2019","0:54:15","84"
"2/28/2019","0:54:50","36"
"2/28/2019","0:55:25","63"
"2/28/2019","0:56:00","75"
"2/28/2019","0:56:35","44"
"2/28/2019","0:57:10","63"
"2/28/2019","0:57:45","12"
"2/28/2019","0:58:20","61"
"2/28/2019","0:58:55","81"
"2/28/2019","0:59:30","88"
"2/28/2019","1:00:05","61"
"2/28/2019","1:00:40","70"
"2/28/2019","1:01:15","2"
"2/28/2019","1:01:50","79"
"2/28/2019","1:02:25","8"
"2/28/2019","1:03:00","64"
"2/28/2019","1:03:35","26"
"2/28/2019","1:04:10","100"
"2/28/2019","1:04:45","99"
"2/28/2019","1:05:20","48"
"2/28/2019","1:05:55","32"
"2/28/2019","1:06:30","62"
"2/28/2019","1:07:05","41"
"2/28/2019","1:07:40","71"
"2/28/2019","1:08:15","58"
"2/28/2019","1:08:50","37"
"2/28/2019","1:09:25","96"
"2/28/2019","1:10:00","65"
"2/28/2019","1:10:35","72"
"2/28/2019","1:11:10","49"
"2/28/2019","1:11:45","12"
"2/28/2019","1:12:20","50"
"2/28/2019","1:12:55","12"
"2/28/2019","1:13:30","33"
"2/28/2019","1:14:05","76"
"2/28/2019","1:14:40","22"
"2/28/2019","1:15:15","34"
"2/28/2019","1:15:50","11"
"2/28/2019","1:16:25","91"
"2/28/2019","1:17:00","50"
"2/28/2019","1:17:35","15"
"2/28/2019","1:18:10","53"
"2/28/2019","1:18:45","23"
"2/28/2019","1:19:20","59"
"2/28/2019","1:19:55","12"
"2/28/2019","1:20:30","92"
"2/28/2019","1:21:05","31"
"2/28/2019","1:21:40","92"
"2/28/2019","1:22:15","14"
"2/28/2019","1:22:50","43"
"2/28/2019","1:23:25","35"
"2/28/2019","1:24:00","86"
"2/28/2019","1:24:35","29"
"2/28/2019","1:25:10","35"
"2/28/2019","1:25:45","97"
"2/28/2019","1:26:20","29"
"2/28/2019","1:26:55","99"
"2/28/2019","1:27:30","16"
"2/28/2019","1:28:05","84"
"2/28/2019","1:28:40","61"
"2/28/2019","1:29:15","54"
"2/28/2019","1:29:50","44"
"2/28/2019","1:30:25","58"
"2/28/2019","1:31:00","66"
"2/28/2019","1:31:35","65"
"2/28/2019","1:32:10","85"
"2/28/2019","1:32:45","48"
"2/28/2019","1:33:20","73"
"2/28/2019","1:33:55","23"
"2/28/2019","1:34:30","0"
"2/28/2019","1:35:05","42"
"2/28/2019","1:35:40","5"
"2/28/2019","1:36:15","3"
"2/28/2019","1:36:50","81"
"2/28/2019","1:37:25","30"
"2/28/2019","1:38:00","46"
"2/28/2019","1:38:35","0"
"2/28/2019","1:39:10","17"
"2/28/2019","1:39:45","7"
"2/28/2019","1:40:20","27"
"2/28/2019","1:40:55","42"
"2/28/2019","1:41:30","32"
"2/28/2019","1:42:05","64"
"2/28/2019","1:42:40","9"
"2/28/2019","1:43:15","52"
"2/28/2019","1:43:50","57"
"2/28/2019","1:44:25","56"
"2/28/2019","1:45:00","14"
"2/28/2019","1:45:35","99"
"2/28/2019","1:46:10","14"
"2/28/2019","1:46:45","58"
"2/28/2019","1:47:20","89"
"2/28/2019","1:47:55","62"
"2/28/2019","1:48:30","78"
"2/28/2019","1:49:05","86"
"2/28/2019","1:49:40","96"
"2/28/2019","1:50:15","6"
"2/28/2019","1:50:50","32"
"2/28/2019","1:51:25","4"
"2/28/2019","1:52:00","61"
"2/28/2019","1:52:35","48"
"2/28/2019","1:53:10","90"
"2/28/2019","1:53:45","14"
"2/28/2019","1:54:20","90"
"2/28/2019","1:54:55","5"
"2/28/2019","1:55:30","26"
"2/28/2019","1:56:05","32"
"2/28/2019","1:56:40","54"
"2/28/2019","1:57:15","50"
"2/28/2019","1:57:50","55"
"2/28/2019","1:58:25","81"
"2/28/2019","1:59:00","3"
"2/28/2019","1:59:35","100"
"2/28/2019","2:00:10","97"
"2/28/2019","2:00:45","40"
"2/28/2019","2:01:20","57"
"2/28/2019","2:01:55","71"
"2/28/2019","2:02:30","80"
"2/28/2019","2:03:05","24"
"2/28/2019","2:03:40","44"
"2/28/2019","2:04:15","13"
"2/28/2019","2:04:50","87"
"2/28/2019","2:05:25","80"
"2/28/2019","2:06:00","83"
"2/28/2019","2:06:35","53"
"2/28/2019","2:07:10","19"
"2/28/2019","2:07:45","60"
"2/28/2019","2:08:20","67"
"2/28/2019","2:08:55","29"
"2/28/2019","2:09:30","37"
"2/28/2019","2:10:05","37"
"2/28/2019","2:10:40","55"
"2/28/2019","2:11:15","60"
"2/28/2019","2:11:50","83"
"2/28/2019","2:12:25","4"
"2/28/2019","2:13:00","60"
"2/28/2019","2:13:35","62"
"2/28/2019","2:14:10","26"
"2/28/2019","2:14:45","78"
"2/28/2019","2:15:20","22"
"2/28/2019","2:15:55","76"
"2/28/2019","2:16:30","70"
"2/28/2019","2:17:05","57"
"2/28/2019","2:17:40","47"
"2/28/2019","2:18:15","51"
"2/28/2019","2:18:50","72"
"2/28/2019","2:19:25","38"
"2/28/2019","2:20:00","12"
"2/28/2019","2:20:35","25"
"2/28/2019","2:21:10","51"
"2/28/2019","2:21:45","47"
"2/28/2019","2:22:20","66"
"2/28/2019","2:22:55","35"
"2/28/2019","2:23:30","42"
"2/28/2019","2:24:05","54"
"2/28/2019","2:24:40","6"
"2/28/2019","2:25:15","98"
"2/28/2019","2:25:50","67"
"2/28/2019","2:26:25","59"
"2/28/2019","2:27:00","36"
"2/28/2019","2:27:35","97"
"2/28/2019","2:28:10","94"
"2/28/2019","2:28:45","5"
"2/28/2019","2:29:20","1"
"2/28/2019","2:29:55","94"
"2/28/2019","2:30:30","61"
"2/28/2019","2:31:05","37"
"2/28/2019","2:31:40","12"
"2/28/2019","2:32:15","15"
"2/28/2019","2:32:50","71"
"2/28/2019","2:33:25","86"
"2/28/2019","2:34:00","76"
"2/28/2019","2:34:35","17"
"2/28/2019","2:35:10","13"
"2/28/2019","2:35:45","88"
"2/28/2019","2:36:20","96"
"2/28/2019","2:36:55","19"
"2/28/2019","2:37:30","56"
"2/28/2019","2:38:05","63"
"2/28/2019","2:38:40","99"
"2/28/2019","2:39:15","9"
"2/28/2019","2:39:50","52"
"2/28/2019","2:40:25","83"
"2/28/2019","2:41:00","28"
"2/28/2019","2:41:35","55"
"2/28/2019","2:42:10","71"
"2/28/2019","2:42:45","94"
"2/28/2019","2:43:20","81"
"2/28/2019","2:43:55","2"
"2/28/2019","2:44:30","23"
"2/28/2019","2:45:05","20"
"2/28/2019","2:45:40","80"
"2/28/2019","2:46:15","48"
"2/28/2019","2:46:50","97"
"2/28/2019","2:47:25","82"
"2/28/2019","2:48:00","56"
"2/28/2019","2:48:35","25"
"2/28/2019","2:49:10","21"
"2/28/2019","2:49:45","5"
"2/28/2019","2:50:20","24"
"2/28/2019","2:50:55","5"
"2/28/2019","2:51:30","27"
"2/28/2019","2:52:05","35"
"2/28/2019","2:52:40","23"
"2/28/2019","2:53:15","45"
"2/28/2019","2:53:50","27"
"2/28/2019","2:54:25","97"
